('fortalecer', 1.0000000000000002)
('urgente', 0.42521003213538067)
('instrumento', 0.33071891388307384)
('igualmente', 0.3086066999241839)
('urgir', 0.3086066999241839)
('implicar', 0.28490144114909494)
('congruente', 0.2672612419124244)
('enterrar', 0.2672612419124244)
('luigi', 0.2672612419124244)
('macroeconomía', 0.2672612419124244)
('actividad', 0.2588865841460984)
('gasto', 0.2417468892076141)
('exportadora', 0.23904572186687872)
('tipo', 0.23845524161913298)
('agregado', 0.236227795630767)
('cambio', 0.2300218531141181)
('comportamiento', 0.22333125014345936)
('productivo', 0.21859641244629682)
('paralizar', 0.2004459314343183)
('salcedo', 0.2004459314343183)
('expansión', 0.19287918745261493)
('utilizar', 0.19287918745261493)
('afectar', 0.18018749253911182)
('extraordinario', 0.17817416127494962)
('planta', 0.17717084672307526)
('inducir', 0.1749635530559413)
('máquina', 0.1559362351170901)
('tecladoscanner', 0.1543033499620919)
('presente', 0.14888750009563956)
('canalizar', 0.14173667737846024)
('especulativas', 0.14173667737846024)
('indirectamente', 0.14173667737846024)
('inteligencia', 0.14173667737846024)
('mermar', 0.13363062095621223)
('aproximado', 0.1336306209562122)
('cambiaria', 0.1336306209562122)
('comparecencias', 0.1336306209562122)
('contracción', 0.1336306209562122)
('definición', 0.1336306209562122)
('depositante', 0.1336306209562122)
('diariamente', 0.1336306209562122)
('disparador', 0.1336306209562122)
('eficaz', 0.1336306209562122)
('electo', 0.1336306209562122)
('emigrar', 0.1336306209562122)
('endeudamiento', 0.1336306209562122)
('febril', 0.1336306209562122)
('grabadora', 0.1336306209562122)
('inflacionarias', 0.1336306209562122)
('ladrón', 0.1336306209562122)
('legislar', 0.1336306209562122)
('malestar', 0.1336306209562122)
('mesura', 0.1336306209562122)
('pasteurizan', 0.1336306209562122)
('planeación', 0.1336306209562122)
('precario', 0.1336306209562122)
('previsto', 0.1336306209562122)
('renegociar', 0.1336306209562122)
('secretaria', 0.1336306209562122)
('suspender', 0.1336306209562122)
('zedillo', 0.1272937693043289)
('arquitectura', 0.12598815766974242)
('adquirir', 0.12087344460380704)
('oscar', 0.12000384018432983)
('aparato', 0.11952286093343936)
('cobarde', 0.11952286093343936)
('compacto', 0.11952286093343936)
('confección', 0.11952286093343936)
('docente', 0.11952286093343936)
('efervescencia', 0.11952286093343936)
('elegido', 0.11952286093343936)
('pared', 0.11952286093343936)
('peligrosamente', 0.11952286093343936)
('repercusión', 0.11952286093343936)
('validarán', 0.11952286093343936)
('contrario', 0.11811389781538352)
('subsidiar', 0.11664236870396086)
('unir', 0.11664236870396086)
('orientar', 0.11572751247156894)
('scalfaro', 0.11572751247156894)
('poder', 0.11404160069771564)
('adecuado', 0.11293848786315641)
('manera', 0.11024909044875567)
('continuar', 0.10968169942141635)
('respectar', 0.10910894511799621)
('grado', 0.10838874619051501)
('pasado', 0.10800345616589686)
('dividir', 0.10101525445522107)
('exportar', 0.10022296571715915)
('pensar', 0.09869275424396534)
('trabajar', 0.09759000729485331)
('situación', 0.0975498715714635)
('operar', 0.09746014694818131)
('alterar', 0.09723055853282467)
('estabilidad', 0.09643959372630745)
('adelante', 0.09449111825230681)
('aldf', 0.09449111825230681)
('arzú', 0.09449111825230681)
('inmerso', 0.09449111825230681)
('ninguno', 0.09449111825230681)
('oposición', 0.09449111825230681)
('protestar', 0.09449111825230681)
('reactivación', 0.09449111825230681)
('suspensión', 0.09449111825230681)
('necesario', 0.09261982170436857)
('registro', 0.09258200997725516)
('mucha', 0.09216911430120159)
('empresa', 0.09200592506820612)
('difícilmente', 0.0919709009227449)
('presidente', 0.09197090092274489)
('cinturón', 0.09197090092274487)
('propio', 0.09172492321316787)
('hablar', 0.0913717355809759)
('seguridad', 0.09002982732126875)
('conectar', 0.08964214570007953)
('económico', 0.08923387111540373)
('adquisitivo', 0.08908708063747481)
('demorar', 0.08908708063747481)
('dificultad', 0.08908708063747481)
('embate', 0.08908708063747481)
('encuentro', 0.08908708063747481)
('equilibrado', 0.08908708063747481)
('espectador', 0.08908708063747481)
('fácilmente', 0.08908708063747481)
('indocumentado', 0.08908708063747481)
('insumo', 0.08908708063747481)
('limitar', 0.08908708063747481)
('opción', 0.08908708063747481)
('íntegro', 0.08908708063747481)
('extremo', 0.08748177652797066)
('ernesto', 0.08547043234472847)
('paso', 0.08547043234472847)
('nodos', 0.08451542547285167)
('rey', 0.08451542547285167)
('aumentar', 0.08417937871268424)
('conclusión', 0.08359173188630292)
('contemplar', 0.08359173188630291)
('jurídico', 0.08183170883849714)
('mes', 0.0814173684098662)
('eu', 0.08058229640253804)
('desabasto', 0.08058229640253803)
('ponce', 0.08058229640253803)
('apenas', 0.08017837257372733)
('voto', 0.08017837257372733)
('público', 0.07991784102357004)
('hacia', 0.0797804625613713)
('extranjero', 0.07968190728895957)
('dejar', 0.07938841860374449)
('operación', 0.07881104062391008)
('comisionar', 0.07862136275414389)
('guardar', 0.07862136275414387)
('importante', 0.07845390492237077)
('grande', 0.0783356573256404)
('república', 0.07824607964359517)
('si', 0.07815498988088333)
('cualquier', 0.07787611974767475)
('basar', 0.07715167498104597)
('criticar', 0.07715167498104597)
('europa', 0.07715167498104597)
('favorable', 0.07715167498104597)
('imposible', 0.07715167498104597)
('prácticamente', 0.07715167498104597)
('reclamar', 0.07715167498104597)
('resulta', 0.07715167498104597)
('ronda', 0.07715167498104597)
('vicio', 0.07715167498104597)
('mecanismo', 0.07715167498104596)
('llegar', 0.07699341496827994)
('pues', 0.07616630024946125)
('través', 0.07576144084141581)
('gubernamental', 0.07559289460184544)
('dar', 0.07472108837776206)
('tampoco', 0.07444375004781978)
('dicho', 0.07412493166611013)
('acertado', 0.07412493166611012)
('auxiliar', 0.07412493166611012)
('barato', 0.07412493166611012)
('desesperación', 0.07412493166611012)
('diario', 0.07412493166611012)
('oxígeno', 0.07412493166611012)
