('económico', 1.0000000000000002)
('política', 0.35269637728937053)
('poder', 0.3383644188236053)
('sector', 0.32945092869818815)
('decir', 0.32585939650390194)
('empresa', 0.3255311493198612)
('país', 0.3239616661344435)
('parte', 0.3121164886073397)
('mayor', 0.30402013121748395)
('social', 0.30371147660123565)
('recurso', 0.3013286984365285)
('gobierno', 0.29985121658215963)
('año', 0.2950813835045594)
('si', 0.2950569047485411)
('recuperación', 0.2946747852494823)
('crisis', 0.292610537153691)
('sólo', 0.29199569232781764)
('materia', 0.2803757504117264)
('méxico', 0.27947889431962664)
('hacer', 0.2790091932609903)
('grande', 0.27702676329240544)
('reforma', 0.27456575727816535)
('problema', 0.2696425856769552)
('pues', 0.26349948962907493)
('encontrar', 0.2631825815080582)
('público', 0.2622152953610367)
('actual', 0.262098866951564)
('originar', 0.2615157764251733)
('ello', 0.2607717755536473)
('dato', 0.2604284982966176)
('enfrentar', 0.2568327484687571)
('inalcanzable', 0.25683274846875703)
('crecimiento', 0.2526963799787023)
('seguir', 0.24821979020937612)
('señalar', 0.2481978433664839)
('situación', 0.2478994520246526)
('desarrollo', 0.24708952399890444)
('doble', 0.2463453182651023)
('sino', 0.24596981766562417)
('tiempo', 0.2449145376621217)
('hoy', 0.24224725561764882)
('necesario', 0.24158719910967172)
('ir', 0.2396139921192768)
('considerar', 0.23955763982147132)
('existir', 0.2392999123237009)
('cuenta', 0.23702760687038613)
('bancario', 0.23696445892436221)
('además', 0.23663409526599338)
('monetario', 0.2361858613333734)
('unido', 0.23382052926903515)
('crédito', 0.2326363964901789)
('continuar', 0.2318842592312191)
('sequía', 0.23027931924781306)
('afirmar', 0.23016818086846455)
('saber', 0.23016022883437168)
('capital', 0.2297623660984923)
('importante', 0.22952872031073196)
('crecer', 0.22931495398996166)
('ejecutivo', 0.22915075397236795)
('último', 0.22801677139166437)
('político', 0.22793618680029354)
('primero', 0.2278830973079419)
('dar', 0.22716643634525774)
('ceesp', 0.2260128186525062)
('voluntad', 0.22588955720687)
('mercado', 0.22582584675877349)
