('oficial', 0.9999999999999999)
('mil', 0.31685819774681917)
('dólar', 0.2803465844598203)
('ascender', 0.2739086718962713)
('peso', 0.27172554378978664)
('rescate', 0.2679541682553522)
('total', 0.26150308106924386)
('horno', 0.2594026207002701)
('microondas', 0.2594026207002701)
('monitor', 0.2594026207002701)
('televisor', 0.25656753425617784)
('contraloría', 0.2557744333346543)
('cinescopios', 0.2511655074836764)
('año', 0.25100033232317476)
('suma', 0.24558405176181689)
('empresa', 0.24488991663675233)
('millón', 0.24054425998742504)
('equivalente', 0.23721186817902773)
('inverlat', 0.23680111138915752)
('bla', 0.2293409284556486)
('deber', 0.21962107575004816)
('treinta', 0.21706768544006105)
('decir', 0.2140933185220886)
('dispersar', 0.21399624418051003)
('sintonizadores', 0.21180135288546234)
('banca', 0.2109294823980012)
('cifra', 0.2105163985414648)
('inyectar', 0.2061089119916432)
('ligeramente', 0.20507577810739896)
('persona', 0.2050525729273408)
('recibir', 0.20447271917042126)
('generar', 0.20320563346730405)
('diciembre', 0.20070025331937383)
('casi', 0.20013346681498786)
('salir', 0.19798458255092735)
('alcanzar', 0.19627253652401785)
('capitalino', 0.1935021615086174)
('desempleo', 0.19238775194669339)
('apoyo', 0.19000386476288608)
('contener', 0.18986327734832575)
('nuevo', 0.1895182592959327)
('bien', 0.188516876929782)
('sólo', 0.18627196080820815)
('inevitable', 0.18576207504827272)
('pared', 0.1834253521547229)
('trabajador', 0.1827700747587803)
('error', 0.18269602381046737)
('rubro', 0.18269602381046737)
('subempleo', 0.1822895805399102)
('venta', 0.1811746490990934)
('color', 0.1797491205220151)
('octubre', 0.17974110489407535)
('defender', 0.17900481454840447)
('crisis', 0.17848520586285496)
('levantamiento', 0.17760083354186815)
('máquina', 0.1772179901702739)
('país', 0.17547822536521382)
('unir', 0.1748235497692681)
('destinar', 0.17472720170476122)
('dos', 0.1745360688836093)
('habitante', 0.17401256802821943)
('si', 0.1739792132276551)
('méxico', 0.1730890058025859)
('especialmente', 0.17293508046684675)
('peligroso', 0.17293508046684675)
('dinero', 0.1725079038231465)
('público', 0.1724956005175845)
('recurso', 0.1724946411258237)
('poder', 0.1720015509461474)
('según', 0.17175742665970267)
('cautivo', 0.17089648175616579)
('desarticulado', 0.17089648175616579)
('errar', 0.17089648175616579)
('imposibilidad', 0.17089648175616579)
('liberar', 0.17089648175616579)
('simbiosis', 0.17089648175616579)
('bajo', 0.17054253629835878)
('gastar', 0.17028190212758332)
('banco', 0.16998932799668706)
('importación', 0.16981887783270094)
('encuentro', 0.16917888558299113)
('fondo', 0.16912389845715767)
('parte', 0.1681928640844743)
('producir', 0.16787246537107497)
('alzamiento', 0.16744367165578428)
('embate', 0.16744367165578428)
('pues', 0.1672135084244384)
('nueva', 0.16691227180196325)
('pib', 0.1668672717640331)
('adicional', 0.16607676167416896)
('existir', 0.16521186476321204)
('anuncio', 0.16488712959331456)
('terminar', 0.16466663546754898)
('superar', 0.16442642142942065)
('economía', 0.16377779396445752)
('maíz', 0.1634082913836501)
('universal', 0.16313678252645572)
('vía', 0.16304475747086478)
('fraude', 0.162933955720065)
('ex', 0.16281877710242754)
('gobierno', 0.16262299234797262)
('desplomar', 0.1608746760515156)
('indicador', 0.1608746760515156)
('redocumentado', 0.1608746760515156)
('hablar', 0.15987286084291474)
('viven', 0.15840712679996957)
('charros', 0.15786740759277168)
('desfase', 0.15786740759277168)
('justificar', 0.15786740759277168)
('n$', 0.15786740759277168)
('prelado', 0.15786740759277168)
('necesario', 0.15765040761721902)
('accionar', 0.15636881485612403)
('último', 0.15631202574408004)
('ejemplo', 0.15545707662109037)
('aterrizar', 0.15502271679864052)
('caracterizar', 0.15502271679864052)
('ezln', 0.15502271679864052)
('simple', 0.15480172920689392)
('ingreso', 0.15479722909121668)
('dar', 0.15443094608953048)
('dejar', 0.15389131416625945)
('neoliberal', 0.15380683358054922)
('utilidad', 0.15380683358054922)
('paseantes', 0.1534900323511356)
('rey', 0.15285446012893575)
('haber', 0.15259516484448038)
('apoyar', 0.15227289380925715)
('entregar', 0.1520122803858531)
('superior', 0.15145849974591924)
('tiempo', 0.15108231343279926)
('aproximadamente', 0.15095011362906752)
('quedar', 0.15071107925324212)
('mexicano', 0.15024979556349322)
('aumentar', 0.1502363975095922)
('hacer', 0.15012548272748918)
('precio', 0.14781227863525292)
('acertado', 0.1476714379375867)
('enlazar', 0.14706746224528508)
('llegar', 0.14675799759818428)
('social', 0.14660279295661427)
('desbordar', 0.1461568190483739)
('fracasar', 0.1461568190483739)
('liberación', 0.1461568190483739)
('retener', 0.1461568190483739)
('sector', 0.14609508438076305)
('estabilidad', 0.1459442271990491)
('señor', 0.14547674617862946)
('saber', 0.1453864409916266)
('pago', 0.1452945294045041)
('perder', 0.14510304309073108)
('blando', 0.14501047335684952)
('competir', 0.14501047335684952)
('empleo', 0.14501047335684952)
('rezagos', 0.14501047335684952)
('rosario', 0.14501047335684952)
('mientras', 0.14471179029337403)
('captar', 0.14427623839415024)
('once', 0.14427623839415024)
('reaccionar', 0.14427623839415024)
('productivo', 0.14371391465423589)
('elevar', 0.14358176390016905)
('vista', 0.14339019374961245)
('hectárea', 0.1421944679465197)
('comprender', 0.14110494479266514)
('adquisitivo', 0.14068082316967204)
('tonelada', 0.13963971508437362)
('orden', 0.13889484301355193)
('político', 0.13791964642351787)
('ingresar', 0.13767661602073397)
('presentación', 0.13756901411604217)
('perversa', 0.13702201785785054)
('adjudicar', 0.13671718540493263)
('advenedizo', 0.13671718540493263)
('agonía', 0.13671718540493263)
('apaciguar', 0.13671718540493263)
('arca', 0.13671718540493263)
('bimestre', 0.13671718540493263)
('conquistar', 0.13671718540493263)
('desesperación', 0.13671718540493263)
('domínguez', 0.13671718540493263)
('electo', 0.13671718540493263)
('elegido', 0.13671718540493263)
('entregado', 0.13671718540493263)
('espectador', 0.13671718540493263)
('especulativos', 0.13671718540493263)
('gorda', 0.13671718540493263)
('grandeza', 0.13671718540493263)
('hundir', 0.13671718540493263)
('ilegalmente', 0.13671718540493263)
('justo', 0.13671718540493263)
('lentamente', 0.13671718540493263)
('negrete', 0.13671718540493263)
('patrimonial', 0.13671718540493263)
('pronóstico', 0.13671718540493263)
('scannerteclado', 0.13671718540493263)
('ésto', 0.13671718540493263)
('noviembre', 0.136480445512329)
('cualquier', 0.13637666884777852)
('mercado', 0.13605447095773734)
('analista', 0.13588098682432004)
('gubernamental', 0.13551963954197416)
('deuda', 0.13512739663668746)
('tres', 0.13432006980894898)
('considerar', 0.1341872964538559)
('escoger', 0.13406223004292966)
('negativo', 0.13406223004292966)
('suspensión', 0.13406223004292966)
('crecer', 0.13324476979906485)
('aumento', 0.1330707366563167)
('telefónico', 0.13279146932508798)
('agosto', 0.13271483675008505)
('engañar', 0.13271483675008505)
('enero', 0.13237584555341397)
('compra', 0.131353622953918)
('revolución', 0.131353622953918)
('hambriento', 0.13116690839904502)
('valor', 0.13116690839904502)
('requerir', 0.13035472159055678)
('política', 0.12991717248744347)
('alertar', 0.12970131035013505)
('botín', 0.12970131035013505)
('cañaveral', 0.12970131035013505)
('desaparecer', 0.12970131035013505)
('efervescencia', 0.12970131035013505)
('noticioso', 0.12970131035013505)
('nutrición', 0.12970131035013505)
('ronda', 0.12970131035013505)
('informar', 0.12934810635947896)
('cuenta', 0.12922153268581366)
('dejado', 0.12918559733220045)
('infantil', 0.12918559733220045)
('primero', 0.12918559733220045)
('vacacionar', 0.12918559733220045)
('disponer', 0.12904459063491402)
('grande', 0.1289067142596134)
('adquirir', 0.1288981985394218)
('dicha', 0.1288981985394218)
('iomega', 0.1288981985394218)
('vulgar', 0.1288981985394218)
('señalar', 0.1287210188013217)
('mismo', 0.12861270937708952)
('tierra', 0.1283650870142517)
('cuesta', 0.12828376712808892)
('tomar', 0.12825208821239956)
('indicar', 0.12766637862193514)
('sociedad', 0.12757613078535943)
('modelo', 0.12732008652624052)
('inferior', 0.12693871989191832)
('queja', 0.12691170877981514)
('alrededor', 0.12620356468567281)
('todas', 0.12587503959333)
('lavar', 0.1258583707142801)
('septiembre', 0.12567574357593625)
('autobús', 0.1256629214830012)
('mismos', 0.1256629214830012)
('inflación', 0.12559256604436844)
('control', 0.12546029368956113)
('capital', 0.12532843837862906)
('valorar', 0.12532408662118827)
('registrar', 0.12526996931158937)
('mano', 0.12525698729494106)
('trabajo', 0.12518420385147244)
('seis', 0.12480514407482945)
('común', 0.12480514407482944)
('inclinar', 0.12480514407482944)
('ingeniería', 0.12480514407482944)
('cerca', 0.12429469144872816)
('ello', 0.12429469144872816)
('crédito', 0.12397882132831077)
('medio', 0.1237791301813223)
('agropecuario', 0.12366534719498591)
('fuente', 0.12366534719498591)
('incluir', 0.12366534719498591)
('ip', 0.12366534719498591)
('verdad', 0.12361891755295334)
('compacto', 0.1222835681031486)
('contrario', 0.1222835681031486)
('encanto', 0.1222835681031486)
('exportadora', 0.1222835681031486)
('levantar', 0.1222835681031486)
