('controlar', 1.0)
('procesamiento', 0.32567962717182597)
('concerniente', 0.32417635938924316)
('validarán', 0.3032392174315614)
('definido', 0.2876779808912305)
('evaluar', 0.2463818641631436)
('evaluación', 0.2373222262672836)
('aceptabilidad', 0.22742941307367098)
('gerencia', 0.22742941307367098)
('pc', 0.22742941307367098)
('talento', 0.21442250696755896)
('validar', 0.20057388927143846)
('seguridad', 0.19961649053878075)
('adecuado', 0.19795189561622395)
('regular', 0.19676758717731277)
('eliminar', 0.19217792145661128)
('manejador', 0.19178532059415365)
('posada', 0.18952451089472583)
('centro', 0.18646746349572282)
('dato', 0.1852136373963248)
('desear', 0.18286012835299778)
('usted', 0.18135461352316443)
('aplicación', 0.17806819982562838)
('permitir', 0.1761327735804949)
('entrada', 0.17580321054464088)
('enriquecimiento', 0.1750752438129634)
('cada', 0.17111076205739523)
('lograr', 0.16703102410029244)
('procedimiento', 0.16208817969462158)
('base', 0.16206193272178415)
('complicado', 0.16081688022566923)
('sunscreen', 0.16081688022566923)
('salida', 0.16048564016188313)
('bien', 0.1598736645815666)
('característica', 0.15957503245004326)
('vez', 0.15712087458438345)
('control', 0.15652765711214214)
('educar', 0.1547461151475432)
('si', 0.1543546125887681)
('además', 0.154116176882933)
('subsidio', 0.1533328790143649)
('enlace', 0.15161960871578067)
('manantial', 0.15161960871578067)
('marginado', 0.15161960871578067)
('oliva', 0.15161960871578067)
('saludable', 0.15161960871578067)
('punto', 0.15085190956155506)
('justicia', 0.15046116981523897)
('confiabilidad', 0.14867525836251316)
('tronar', 0.14757569038298457)
('poder', 0.14533335973177802)
('mayor', 0.14532864458163597)
('respetable', 0.14383899044561524)
('spf', 0.14383899044561524)
('prioritario', 0.14294833797837264)
('acceso', 0.1422669324192028)
('utilizar', 0.14149998919097345)
('sistema', 0.14088443198091374)
('acaso', 0.14077527257374586)
('expansión', 0.14037248126871932)
('considerar', 0.14006019505037073)
('ambiente', 0.13927150363278887)
('instituto', 0.1364576478442026)
('manejo', 0.13617658132983806)
('centavo', 0.13561270072416207)
('sobrenadaba', 0.13561270072416207)
('primer', 0.13401406685472436)
('práctica', 0.13371592618095898)
('computadora', 0.13354215622296917)
('año', 0.13275622552343133)
('verificar', 0.13266715762630812)
('cómputo', 0.1326671576263081)
('determinar', 0.13253938416160022)
('medio', 0.1325377893287171)
('social', 0.13247484602382667)
('existir', 0.13191858738033402)
