('ingreso', 1.0)
('millón', 0.4223187070774543)
('inferior', 0.4104928873749276)
('impresionante', 0.40990639884485025)
('demográfico', 0.4034732923929645)
('viven', 0.39266936758495286)
('dólar', 0.37324618463757825)
('total', 0.3471959087527411)
('peso', 0.3330798081790267)
('ascender', 0.33041356905397684)
('alcanzar', 0.32151971805494006)
('suma', 0.31696232627722454)
('casi', 0.3104403331446607)
('mil', 0.3068402879504953)
('persona', 0.30625630408373505)
('televisor', 0.3035432815289693)
('equivalente', 0.2971521808848981)
('empresa', 0.29701631656983757)
('salir', 0.2819485681964004)
('horno', 0.2727977357881894)
('microondas', 0.2727977357881894)
('monitor', 0.2727977357881894)
('cifra', 0.26882720661561427)
('país', 0.26726428566478805)
('dispersar', 0.26523355219372663)
('cinescopios', 0.26413527189768715)
('accionar', 0.2631094999763898)
('tonelada', 0.2626364266839302)
('habitante', 0.25924756956542794)
('subempleo', 0.25160980414135636)
('cerca', 0.25053336554642197)
('romovale', 0.24902912254587614)
('dos', 0.24555855375502422)
('especulativos', 0.24262373970773646)
('traslado', 0.24262373970773646)
('maxis', 0.2426237397077364)
('pasteurizar', 0.2426237397077364)
('pixar', 0.2426237397077364)
('psinet', 0.2426237397077364)
('spyglass', 0.2426237397077364)
('deuda', 0.23775284402232583)
('sintonizadores', 0.2366595697156244)
('año', 0.23147398984725537)
('banca', 0.23035312330203306)
('mensual', 0.22874785549890708)
('equivaler', 0.22874785549890703)
('inversión', 0.22670258927857365)
('fondo', 0.2237557972245333)
('enlazar', 0.21910418644624852)
('cinco', 0.21900939769578331)
('inverlat', 0.2179004822276416)
('n$', 0.2179004822276416)
('liderados', 0.21566554640687682)
('sector', 0.2127311845556825)
('autobús', 0.21238705192072466)
('distribución', 0.21238705192072466)
('exportación', 0.2113431531582195)
('maíz', 0.20621570489058683)
('bajo', 0.20530748352336714)
('recibir', 0.20334486029663126)
('urbe', 0.20173664619648224)
('importación', 0.20091154398138347)
('ingresar', 0.19908075678867257)
('producir', 0.19860875681260276)
('dls', 0.19810145392326536)
('embate', 0.19810145392326536)
('nuevo', 0.1975251575635292)
('común', 0.19687480773953944)
('crédito', 0.1955713187442931)
('número', 0.19538879323864977)
('universal', 0.19538879323864977)
('extranjera', 0.19439829648023826)
('color', 0.19332722333492514)
('combate', 0.1932317295166342)
('pobreza', 0.19172686248267182)
('reducir', 0.19116707482811696)
('parque', 0.1903297204970161)
('desempleo', 0.1896771861684942)
('ligeramente', 0.18870735310601722)
('parte', 0.1886699314462862)
('enero', 0.1879355406565253)
('desfase', 0.1867718419094071)
('público', 0.18464232222375218)
('mercado', 0.1844391850011252)
('valorar', 0.18421432088920725)
('banamex', 0.18392019594868114)
('fraude', 0.1835867048385079)
('cuenta', 0.18285779193530918)
('mientras', 0.18158373518970133)
('dinero', 0.1814159218649409)
('región', 0.1802163895792365)
('poseer', 0.1797558471360708)
('méxico', 0.17747635519900862)
('oscilar', 0.17718732696558553)
('inclinar', 0.1771873269655855)
('destinar', 0.17718732696558548)
('devaluación', 0.1764828020006294)
('enfrentar', 0.17525079530145277)
