('servicio', 0.9999999999999999)
('línea', 0.31548218750569673)
('medio', 0.29501608050307654)
('cdrom', 0.2733380996202468)
('edición', 0.2708705055846549)
('periodismo', 0.26789919297231984)
('confeccionar', 0.2670809888117868)
('hacer', 0.2663925176285538)
('httpwwwteesacomusuario', 0.2612748803593566)
('periodístico', 0.25706049305052425)
('poder', 0.25456242333126855)
('importante', 0.25224667007828994)
('periodista', 0.24850185916901218)
('información', 0.24717633622190896)
('incluir', 0.24638363342967087)
('nuevo', 0.24420897734492697)
('chéquelo', 0.24385655500206613)
('producto', 0.243581192285084)
('bien', 0.2429682901144014)
('internet', 0.2359604834673626)
('mandujano', 0.23369135731865845)
('red', 0.2336913573186584)
('empresa', 0.2333121181359046)
('dar', 0.23021004192982886)
('mucha', 0.2265487745549133)
('scannerteclado', 0.22643822964477572)
('conectar', 0.22590164540803648)
('telefónico', 0.22583448273510626)
('si', 0.2226642601415199)
('página', 0.2208905414835664)
('diferente', 0.21948804767546085)
('externo', 0.21501647626876533)
('grande', 0.2144268663038604)
('encontrar', 0.21312202104741346)
('público', 0.21280515904652467)
('computadora', 0.21118597151114657)
('quehacer', 0.20938247160991227)
('email', 0.20901990428748535)
('materia', 0.2090199042874853)
('reescribible', 0.20901990428748526)
('publicación', 0.20901990428748524)
('caso', 0.20720944498753008)
('lector', 0.2038660782052724)
('curso', 0.20277909252559895)
('versión', 0.20277909252559895)
('mayor', 0.20214274992472087)
('intranet', 0.20112949667728242)
('permitir', 0.19990654230195923)
('difundir', 0.19706585563285864)
('provocar', 0.19706585563285864)
('señalar', 0.19706585563285858)
('último', 0.1968149760204705)
('cosa', 0.1962565468515092)
('nueva', 0.1956126836269991)
('mundo', 0.19561268362699907)
('distribuir', 0.19323896987207784)
('méxico', 0.192776308334918)
('mitad', 0.19214253353608038)
('además', 0.19207603672372864)
('tecnología', 0.19206239964102978)
('listo', 0.19160157893019486)
('sólo', 0.19152261401962867)
('deuda', 0.19055429101115484)
('convertir', 0.18931322619231408)
('país', 0.18852526755355709)
('tiempo', 0.18798955048434096)
('poderoso', 0.18772086356546358)
('activo', 0.1872469975908722)
('periódico', 0.1872125628512157)
('nivel', 0.18626449019712588)
('impacto', 0.1862097306809647)
('pues', 0.18615064461548195)
('precio', 0.1861221361951646)
('viviente', 0.18579547047776473)
('descubrimiento', 0.18474923965580498)
('extensión', 0.18474923965580498)
('año', 0.18472926568529893)
('pagar', 0.18421318287047614)
('resultar', 0.1835770213784739)
('parte', 0.1831169998356518)
('primer', 0.18003238384259534)
('vender', 0.1786502158810513)
('interno', 0.17808764796017448)
('decir', 0.17732688094859908)
('noticioso', 0.1768992441469164)
('todas', 0.1765570348166217)
('asir', 0.1759360604087815)
('netra', 0.1741832535729044)
('vasquez', 0.1741832535729044)
('almacenar', 0.17418325357290437)
('gratuitamente', 0.17418325357290437)
('workshop', 0.17391507288487007)
('elevar', 0.17380280189133324)
('tan', 0.1724326236787513)
('mensaje', 0.17201318101501228)
('dos', 0.17185453320330038)
('quedar', 0.17181330295762642)
('jurídico', 0.17066403719657225)
('electrónico', 0.1689348736762262)
('demanda', 0.1686957838225106)
('crear', 0.1686576946045603)
('reducción', 0.16819409452039824)
('menor', 0.16805832636062706)
('masivo', 0.16707070766362156)
('trabajar', 0.16536710167730487)
('hoy', 0.1642914130077226)
('programa', 0.16373949985970532)
('búsqueda', 0.16373562743902392)
('presentación', 0.16339837553113434)
('httpwwwexcelsiorcommx', 0.16339837553113432)
('crecimiento', 0.16321712381086476)
('saber', 0.16300084043281415)
('manera', 0.1628669972929206)
('ofrecer', 0.16239320138783137)
('tener', 0.16239320138783134)
('programación', 0.16190612166625978)
('sistema', 0.16131260110046397)
('utilizar', 0.16090359734182597)
('mecanismo', 0.16090359734182594)
('hotel', 0.1609035973418259)
('recomendar', 0.1609035973418259)
('cantidad', 0.1606004058206221)
('gobierno', 0.15988166541885165)
('manejar', 0.1594341273166493)
('maltratar', 0.15927332634046978)
('mantener', 0.15917818704224163)
('eterno', 0.15827827107881998)
('agencia', 0.15823502761794853)
('haber', 0.1578976307503941)
('cuanto', 0.1576713449412823)
('comercial', 0.1575546809630879)
('salario', 0.15749552771115763)
('ello', 0.1572041695590265)
('dentro', 0.15703055063697352)
('cliente', 0.15676492821561394)
('contador', 0.15676492821561394)
('discriminación', 0.15676492821561394)
('estudiante', 0.15676492821561394)
('exponencial', 0.15676492821561394)
('mail', 0.15676492821561394)
('marquesina', 0.15676492821561394)
('opuesto', 0.15676492821561394)
('posmoderna', 0.15676492821561394)
('reportaje', 0.15676492821561394)
('solstlse', 0.15676492821561394)
('subcontrataron', 0.15676492821561394)
('talar', 0.15676492821561394)
('menos', 0.1566515547721284)
('concepto', 0.15644203409685797)
('inflación', 0.15644203409685792)
('poner', 0.15638661387875344)
('denuncia', 0.1560994182075768)
('disminuir', 0.15601046904267973)
('imagen', 0.15579423821243893)
('temario', 0.15579423821243893)
('económico', 0.15568115385821102)
('director', 0.1553398058252427)
('cuenta', 0.15533287318803107)
('conocer', 0.1548301870969111)
('actualizar', 0.15459117589766225)
('anunciar', 0.15328126314415588)
('aéreo', 0.15310018657398008)
('trabajo', 0.15308818718634712)
('tema', 0.1529709429735904)
('requerir', 0.1514713910114104)
('después', 0.15139018377922636)
('vía', 0.15122131138859)
('servidor', 0.15084712250796178)
('mismo', 0.15047141302666375)
('problema', 0.14982190074133878)
('desear', 0.14929993163391808)
('alcanzar', 0.14896778454477175)
('sector', 0.1489551338900383)
('cierto', 0.14890486256327626)
('aumento', 0.14875110401619707)
('lograr', 0.14841737097071145)
('existir', 0.148301797403335)
('indicar', 0.14801531498326895)
('gente', 0.14785975496658257)
('especificar', 0.14779939172464399)
('negativa', 0.14779939172464399)
('industria', 0.14752078753399023)
('querer', 0.14722541133600925)
('enfrentar', 0.14708808079489705)
('seguridad', 0.14668876161403807)
('ir', 0.14652138947009677)
('comunicación', 0.14565935407738037)
('transporte', 0.14513105980002)
('desarrollo', 0.14506529407680885)
('banco', 0.14503654265564114)
('llegar', 0.14496222210622842)
('cobertura', 0.1449292274040584)
('intervención', 0.14492922740405834)
('aprovechar', 0.14470224335339632)
('recurso', 0.14451997893937596)
('mercado', 0.144485338988101)
('importar', 0.14432326724612077)
('representar', 0.14431254127774762)
('política', 0.14424899418977805)
('invertir', 0.14390748498345196)
('rebote', 0.1432121110027503)
('investigar', 0.14222003099714356)
('crisis', 0.14174832146883992)
('minuto', 0.14164108373611714)
('medida', 0.14148130988959565)
('primero', 0.14106548056315482)
('fin', 0.14091772654072532)
('mayormente', 0.14079064767409766)
('incremento', 0.1405678935432993)
('parecer', 0.14044817417325955)
('venta', 0.14032174843511558)
('uso', 0.14021481439119507)
('bretaña', 0.14021481439119504)
('general', 0.1399260091115657)
('éste', 0.13980691588507896)
('recibir', 0.13973625353465624)
('ciberespacio', 0.13958831440660818)
('aeroportuarias', 0.1393466028583235)
('banobras', 0.1393466028583235)
('catálogo', 0.1393466028583235)
('comercializar', 0.1393466028583235)
('condicionamiento', 0.1393466028583235)
('embaucadores', 0.1393466028583235)
('fotógrafo', 0.1393466028583235)
('german', 0.1393466028583235)
('kanan', 0.1393466028583235)
('monitorear', 0.1393466028583235)
('multiplicador', 0.1393466028583235)
('novedoso', 0.1393466028583235)
('parálisis', 0.1393466028583235)
('rejuvenecer', 0.1393466028583235)
('revista', 0.1393466028583235)
('rigor', 0.1393466028583235)
('santillán', 0.1393466028583235)
('actividad', 0.1389501679074843)
('dejar', 0.1379736964423155)
('manuel', 0.13765063781025838)
('campo', 0.13741203509905098)
('funcionar', 0.13722829014335164)
('respirar', 0.1365473901680095)
('trabajador', 0.13610745642292224)
('universal', 0.1360783886100863)
('empleado', 0.13605916873034518)
('proporcionar', 0.1356300236725273)
('evolucionar', 0.13548277574759032)
('herramienta', 0.1354827757475903)
('ciento', 0.13528950975517187)
('diario', 0.1352672789104545)
('reunir', 0.13526727891045448)
('sun', 0.13526727891045448)
('empleo', 0.13518606168373262)
('actual', 0.1349619173696166)
('unidad', 0.1347114456076961)
('número', 0.13458708731680738)
('dirigir', 0.13398509567067327)
('presentar', 0.13356573597013086)
('necesitar', 0.13354049440589338)
('pensar', 0.13293095359270396)
('situación', 0.13280439817934966)
('mejor', 0.13272777195039145)
('raíz', 0.13242510248057313)
('compromiso', 0.13219579477176951)
('radio', 0.13167016328743084)
('mientras', 0.13155420539326187)
('afectar', 0.13152644467452243)
('disponer', 0.1315250229437681)
('serie', 0.1314375987903966)
('ejemplo', 0.1313772370885724)
('seis', 0.1313772370885724)
('gasto', 0.13129556746923987)
('cce', 0.13075098860631254)
('mediante', 0.13057369904869182)
('registrar', 0.13047429005137434)
('presario', 0.13034681147667526)
('asegurar', 0.129978772686172)
('ciudad', 0.12943913497261125)
('calcular', 0.12938007270799867)
('control', 0.12924371566392223)
('televisión', 0.12923366717100832)
('subsidiar', 0.12923366717100826)
('semana', 0.12906444693340077)
('social', 0.12889312990671264)
('realizar', 0.1287147675576115)
('generar', 0.12847122000250497)
('labor', 0.12738201456227885)
('productivo', 0.12738201456227882)
('especial', 0.12720546282869608)
('considerar', 0.12698595366975182)
('software', 0.12673693282849935)
('mencionar', 0.12673693282849932)
('bruto', 0.1262828588403557)
('expresar', 0.12570593542330152)
('todavía', 0.12570593542330152)
('finalizar', 0.1256053304168506)
('riqueza', 0.1256053304168506)
('auxiliar', 0.12560533041685057)
('dif', 0.12513694346387125)
('ubicar', 0.12513694346387125)
('decidir', 0.12489052981459674)
('registro', 0.12470028793991511)
('anterior', 0.12469265470831369)
('culpa', 0.12463539056995115)
('grabar', 0.12463539056995115)
('tres', 0.1246080871871189)
('pasar', 0.12458413192473572)
('forma', 0.12417632679808394)
('evitar', 0.1241636912013279)
('cada', 0.12404127909440173)
('noticia', 0.12350546112901645)
('prestar', 0.12348704479485073)
('específico', 0.12348704479485072)
('operación', 0.12327321425382481)
('personal', 0.12325107267946504)
('varios', 0.12316615977053666)
('carecer', 0.12316615977053665)
('colaborar', 0.12316615977053665)
('parecido', 0.12316615977053665)
('válido', 0.12316615977053665)
('wb', 0.12316615977053665)
('plataforma', 0.12316615977053662)
('investigación', 0.12300452432062142)
('sociedad', 0.12254252963795727)
('día', 0.12240450079869435)
('cumplir', 0.12236221395856921)
('marzo', 0.12231964692316344)
('capital', 0.12221505550008444)
('agrupación', 0.12192827750103308)
('anticipar', 0.12192827750103308)
('aparición', 0.12192827750103308)
('aquello', 0.12192827750103308)
('arvizu', 0.12192827750103308)
('berdejo', 0.12192827750103308)
('borrego', 0.12192827750103308)
('buzonsímbolo', 0.12192827750103308)
('calificación', 0.12192827750103308)
('ciberlectores', 0.12192827750103308)
('contreras', 0.12192827750103308)
('cuerdo', 0.12192827750103308)
('decisivamente', 0.12192827750103308)
('desincorporación', 0.12192827750103308)
('erráticos', 0.12192827750103308)
('excee', 0.12192827750103308)
('fotoshop', 0.12192827750103308)
('inteligente', 0.12192827750103308)
('ior', 0.12192827750103308)
('multiplicar', 0.12192827750103308)
('omnipage', 0.12192827750103308)
('otorgen', 0.12192827750103308)
('prematuro', 0.12192827750103308)
('radiopatrullas', 0.12192827750103308)
('testigo', 0.12192827750103308)
('transcripción', 0.12192827750103308)
('unaágina', 0.12192827750103308)
('valioso', 0.12192827750103308)
('vocación', 0.12192827750103308)
('vida', 0.12190355646320235)
('microsystems', 0.12117947854078873)
('informar', 0.12091408941412236)
('mundial', 0.12088702634757204)
('adquirir', 0.12079192207170071)
('éxito', 0.12067769800636943)
('individual', 0.12067769800636942)
('usuario', 0.12067769800636942)
('costo', 0.12020904498152966)
('vuelo', 0.11988113683917007)
('bonos', 0.11988113683917005)
('accionar', 0.1197458099444535)
('político', 0.11932930151746993)
('ayer', 0.11917257029876302)
('pasado', 0.11888009629067771)
('referir', 0.1186762707134614)
('instalación', 0.11867627071346136)
('millón', 0.11858015267089518)
('aproximadamente', 0.11851669249761963)
('esfuerzo', 0.118444612429575)
('reconocer', 0.118444612429575)
('u', 0.11828780397326605)
('familia', 0.11813683032658209)
('continuar', 0.11794744332462892)
('quiebra', 0.11791898608751625)
('momento', 0.11790312716926987)
('leche', 0.11697936491210652)
('natural', 0.11684567865932922)
('ocupar', 0.11666577758471997)
('indispensable', 0.11622310098338891)
('opción', 0.11612216904860295)
('retroalimentación', 0.11612216904860295)
('telecomunicación', 0.11612216904860295)
('federal', 0.1160761709604252)
('bursátil', 0.11607554129810435)
('debido', 0.1159433819232467)
('comprobar', 0.11594338192324669)
('fuente', 0.11594338192324669)
('intercambiar', 0.11594338192324669)
('ley', 0.11554009937293112)
