('gobernación', 1.0000000000000002)
('mandar', 0.38429716368834105)
('limitar', 0.3540052161969216)
('mesa', 0.32333489534143167)
('propuesta', 0.316706009972797)
('negociación', 0.30175146969825695)
('reforma', 0.2928579088279296)
('secretaría', 0.2853794353944759)
('alcayaga', 0.2838067394000256)
('determinación', 0.27975144247209416)
('defensa', 0.2703102529506448)
('constitucional', 0.2556186790727726)
('margen', 0.2486522812870361)
('cámara', 0.24688697263631612)
('pronto', 0.24450482346091287)
('guerra', 0.23848612528083504)
('política', 0.2364331218717302)
('abarcar', 0.23457871581420914)
('df', 0.23312620206007845)
('pgr', 0.23074324816410885)
('hacienda', 0.2255769397616086)
('rectificaciones', 0.2211629342323457)
('veracruzano', 0.2211629342323457)
('únicamente', 0.22094727066644299)
('diputado', 0.21377506367278232)
('turismo', 0.20033416898825335)
('diálogo', 0.20004940101347418)
('respecto', 0.19908662759627832)
('adjunta', 0.19702760155977517)
('asambleísta', 0.19658927487319622)
('amiga', 0.1950473744013735)
('cristina', 0.19153271942071848)
('presidenta', 0.19153271942071848)
('república', 0.19111273288648709)
('artículo', 0.18650096164806276)
('corrupcion', 0.18650096164806276)
('desaparecer', 0.18650096164806276)
('directivo', 0.1844626385704037)
('colegiado', 0.1843024451936214)
('ochoa', 0.1843024451936214)
('puntualizar', 0.1843024451936214)
('reiniciar', 0.1843024451936214)
('subsecretario', 0.1843024451936214)
('mantener', 0.18248661327305743)
('rosario', 0.18245011229994043)
('presidencia', 0.17879963496303788)
('lograr', 0.17403078528819352)
('cese', 0.17025130615174974)
('detallar', 0.17025130615174974)
('núñez', 0.17025130615174974)
('decir', 0.16995911550122997)
('definitivo', 0.16333965194414124)
('gobierno', 0.1626250375398309)
('comisión', 0.1624731224786128)
('voluntad', 0.16217787759994703)
('posible', 0.16211611672425452)
('viuda', 0.15762208124782012)
('arbitral', 0.1563858105428061)
('cabalmente', 0.1563858105428061)
('sentar', 0.1563858105428061)
('unicamente', 0.1563858105428061)
('mientras', 0.15606369730577058)
('pendiente', 0.15559397856603546)
('transporte', 0.15409151781728103)
('prevalecer', 0.1517165212272521)
('acaso', 0.1505860615031832)
('si', 0.15010160106850726)
('conrado', 0.14744195615489716)
('alargamiento', 0.14744195615489714)
('comisionado', 0.14744195615489714)
('dependiente', 0.14744195615489714)
('i', 0.14744195615489714)
('identificar', 0.14744195615489714)
('ordinario', 0.14744195615489714)
('orgánico', 0.14744195615489714)
('preven', 0.14744195615489714)
('señorita', 0.14744195615489714)
('vigilante', 0.14744195615489714)
('vocal', 0.14744195615489714)
('realizar', 0.14642859736901404)
('tiempo', 0.1454767461786295)
('visita', 0.1445787329915601)
('poder', 0.143537179704753)
('tronar', 0.14350946197048195)
('determinar', 0.1432082875315512)
('procuraduría', 0.14116492564331998)
('cabo', 0.1402658913697787)
('constitución', 0.1401074955809836)
('acreditar', 0.13987572123604708)
('debe', 0.13987572123604708)
('diversidad', 0.13987572123604708)
('europea', 0.13987572123604708)
('querida', 0.13987572123604708)
('ripley', 0.13987572123604708)
('materia', 0.13900960937138318)
('pan', 0.13900960937138318)
('electoral', 0.1379193210918426)
('afores', 0.1369103878581188)
('cuidado', 0.13355611265883557)
('colonia', 0.13200091827045154)
('ratificar', 0.1318760946791574)
('sobrenadaba', 0.1318760946791574)
('aplicar', 0.13139036155660136)
('preguntar', 0.13139036155660136)
('legislativo', 0.13107603009779922)
('alegre', 0.13032150878567172)
('civil', 0.13032150878567172)
('perredista', 0.13032150878567172)
('pasado', 0.1294997541905147)
('observar', 0.12833175058483634)
('agenda', 0.1276884796138123)
('colonización', 0.1276884796138123)
('favorable', 0.1276884796138123)
('ámbito', 0.12704195151210987)
('fuego', 0.12573892269238632)
('punto', 0.12573892269238632)
('particularmente', 0.12515974447412653)
('nunca', 0.12433397443204185)
('mañana', 0.12428283974987418)
('pri', 0.12297509238026913)
('necesariamente', 0.12286829679574764)
('integral', 0.12267912301642962)
('trabajo', 0.12214672102881946)
('verdadero', 0.1212256250712408)
('afirmar', 0.12088642012256096)
('residente', 0.12038585308576923)
('comprometer', 0.11915109374689987)
('llevar', 0.11880570323189625)
('garantizar', 0.1182165609358651)
('aedpch', 0.11821656093586509)
('basura', 0.11821656093586509)
('corella', 0.11821656093586509)
('inés', 0.11821656093586509)
('político', 0.11775150578554898)
('modelo', 0.11769231639736101)
('pedir', 0.11723796540779496)
('parte', 0.11689367844126891)
('asignación', 0.11656310103003922)
('internado', 0.11656310103003922)
('manifestar', 0.11656310103003922)
('ejército', 0.11616046389935497)
('esquema', 0.11616046389935497)
('necesario', 0.11592087520034743)
('documento', 0.1154985755263527)
('diseño', 0.11235088294097076)
('tarifa', 0.11145564251507058)
('ocasión', 0.11113855611859676)
('aproximado', 0.11058146711617285)
('casar', 0.11058146711617285)
('controvertir', 0.11058146711617285)
('deficiencia', 0.11058146711617285)
('desventaja', 0.11058146711617285)
('ejecución', 0.11058146711617285)
('incrustar', 0.11058146711617285)
('issste', 0.11058146711617285)
('ldc', 0.11058146711617285)
('levante', 0.11058146711617285)
('logro', 0.11058146711617285)
('municipal', 0.11058146711617285)
('narvarte', 0.11058146711617285)
('petróleo', 0.11058146711617285)
('reglamentación', 0.11058146711617285)
('seriedad', 0.11058146711617285)
('serieuad', 0.11058146711617285)
('sucesivo', 0.11058146711617285)
('compañero', 0.11047363533322149)
('responder', 0.11047363533322149)
('aún', 0.10889310129609417)
('hablar', 0.10889310129609417)
('exigir', 0.10834726777719228)
('deber', 0.1081268254984155)
('comunicación', 0.10790140966525731)
('baja', 0.10782535462318105)
('aldf', 0.1076763804116331)
('bastante', 0.1076763804116331)
('análisis', 0.1060244041938107)
('discutir', 0.10573610652753622)
('investigación', 0.1054352919591625)
('científico', 0.10425720702853739)
('cp', 0.10425720702853739)
('democratizadores', 0.10425720702853739)
('descollar', 0.10425720702853739)
('dirección', 0.10425720702853739)
('httpworldnewsnetexcelsiorexelsior', 0.10425720702853739)
('individuo', 0.10425720702853739)
('inocente', 0.10425720702853739)
('meramente', 0.10425720702853739)
('talento', 0.10425720702853739)
('tomás', 0.10425720702853739)
('integrante', 0.10320936930842799)
('presidente', 0.10319151764881018)
('público', 0.1029792358643288)
('aceptar', 0.10266540046786907)
('federal', 0.10234055082146473)
('discusión', 0.10189636042253353)
('conspiración', 0.10147651372376076)
('hecho', 0.10059791265222658)
('incluso', 0.10059791265222658)
('juárez', 0.100408742467761)
('aprobar', 0.10016708449412667)
('desear', 0.10002470050673709)
('saber', 0.09977626332184696)
('cinematografistas', 0.09890707100936805)
('tradición', 0.09890707100936805)
('formal', 0.09851380077988758)
('hinojosa', 0.09829463743659811)
('posponer', 0.09829463743659811)
('alza', 0.09769344135387543)
('juan', 0.09769344135387543)
('iniciativa', 0.09752368720068676)
('dos', 0.09665738514733198)
('bien', 0.09567297464698797)
('buena', 0.09567297464698797)
('elemento', 0.09567297464698797)
('hipótesis', 0.09517337345336013)
('participación', 0.09501192571463306)
('responsable', 0.09443843292997713)
('generosa', 0.09430419201928973)
('recordar', 0.0936257357841423)
('usted', 0.09336581850673528)
('derecho', 0.09332764300589304)
('bobo', 0.09325048082403138)
('cauce', 0.09325048082403138)
('consumar', 0.09325048082403138)
('elegir', 0.09325048082403138)
('emitir', 0.09325048082403138)
('lógicamente', 0.09325048082403138)
('ostentosamente', 0.09325048082403138)
('respetable', 0.09325048082403138)
('retrasar', 0.09325048082403138)
('vacación', 0.09325048082403138)
('presentar', 0.09286661952633703)
('propio', 0.09248297410297132)
('hacer', 0.09215963784933699)
('solicitud', 0.0921512225968107)
('gobernador', 0.09200934226232221)
('llegar', 0.09189895308968592)
('opinión', 0.09181982745294945)
('dar', 0.09159989940671116)
('además', 0.09122505614997022)
('contener', 0.09100315103865803)
('fallo', 0.09100315103865803)
('acabar', 0.09074425108007847)
('través', 0.09028938981432692)
('seguir', 0.0895491218964598)
('otorgar', 0.08936332031017491)
('asa', 0.08891084489487741)
('hoja', 0.08891084489487741)
('comisionar', 0.08846517369293828)
('enviar', 0.08846517369293828)
('embargo', 0.08718425636326949)
('cuento', 0.08674723979493605)
('fortalecimiento', 0.08674723979493605)
('interactividad', 0.08674723979493605)
('promover', 0.08674723979493605)
('reafirmar', 0.08674723979493605)
('aunque', 0.08602647872386805)
('viernes', 0.08569889627388264)
('existir', 0.08552251141872597)
('burla', 0.08512565307587487)
('conmover', 0.08512565307587487)
('corporación', 0.08512565307587487)
('distanciamiento', 0.08512565307587487)
('específicamente', 0.08512565307587487)
('ior', 0.08512565307587487)
('iztaccíhuatl', 0.08512565307587487)
('prelado', 0.08512565307587487)
('ruina', 0.08512565307587487)
('stic', 0.08512565307587487)
('sumergir', 0.08512565307587487)
('zedillista', 0.08512565307587487)
('ley', 0.08483757897365093)
('imss', 0.08460500199558134)
('control', 0.08456376143646731)
('norberto', 0.08456376143646731)
('reconocer', 0.08456376143646731)
('ahora', 0.08359173188630294)
('condena', 0.08359173188630294)
('pantalla', 0.08359173188630294)
('mayor', 0.08205928848604008)
('crédito', 0.08170820284838252)
('señor', 0.08158210325505583)
('inflación', 0.08126680004967407)
('proyecto', 0.0808911002891652)
('introducir', 0.08075728530872482)
('rebelde', 0.08075728530872482)
('impedir', 0.08009260499071152)
('claro', 0.07949537509361168)
('error', 0.07881104062391008)
('cartulina', 0.07881104062391006)
('córdoba', 0.07881104062391006)
('especificaciones', 0.07881104062391006)
('excee', 0.07881104062391006)
('forja', 0.07881104062391006)
('fraccionar', 0.07881104062391006)
('tardíamente', 0.07881104062391006)
('firma', 0.07858682668274145)
('sesión', 0.07858682668274145)
('caso', 0.07830421195446947)
('general', 0.0782521583610319)
('colectivo', 0.07819290527140305)
('comparar', 0.07819290527140305)
('estratosférico', 0.07819290527140305)
('mas', 0.07819290527140305)
('pretender', 0.07819290527140305)
('sobrevivencia', 0.07819290527140305)
('tantos', 0.07819290527140305)
('característica', 0.07758909001678077)
('ejecutivo', 0.07758909001678077)
('condicionar', 0.07749377168839076)
('senador', 0.07744030926623664)
('requerir', 0.07731921410338584)
('criminal', 0.07699905035090181)
('obrien', 0.07699905035090181)
('sólo', 0.07693431805669285)
('acceso', 0.07685943273766821)
('protección', 0.07685943273766821)
('pues', 0.0765038744728955)
('concluir', 0.07642227031690015)
('referir', 0.07642227031690015)
('aseverar', 0.0761386987626881)
('queda', 0.07585826061362605)
('senado', 0.07585826061362605)
('momento', 0.0757846117995501)
('poner', 0.07543786742456424)
('ayer', 0.07530655685082076)
('ir', 0.07517050153309952)
('sct', 0.07490058862731383)
('empezar', 0.07476671794188403)
('gerente', 0.07446943359181242)
('partido', 0.07428018440762048)
('según', 0.07409237074573118)
('económico', 0.07404192420992788)
('democratizadora', 0.07372097807744858)
('imposible', 0.07372097807744858)
('teléfono', 0.07372097807744858)
('abdicar', 0.07372097807744857)
