('declarado', 0.013020833333333332)
('genoves', 0.013020833333333332)
('malo', 0.013020833333333332)
('santiago', 0.01171875)
('cosecha', 0.010416666666666666)
('manifiestamente', 0.010416666666666666)
('ostentosamente', 0.010416666666666666)
('resonar', 0.010416666666666666)
('sabedores', 0.010416666666666666)
('torpeza', 0.009114583333333332)
('tropa', 0.009114583333333332)
('pena', 0.008138020833333332)
('bolseros', 0.0078125)
('contundencia', 0.0078125)
('incurrir', 0.0078125)
('requisitoria', 0.0078125)
('talento', 0.0078125)
('administrador', 0.007812499999999999)
('arena', 0.007812499999999999)
('elegido', 0.007812499999999999)
('bobo', 0.006510416666666666)
('competitivo', 0.006510416666666666)
('furioso', 0.006510416666666666)
('prevenir', 0.006510416666666666)
('quitar', 0.006510416666666666)
('secretaria', 0.006510416666666666)
('selectivo', 0.006510416666666666)
('tormento', 0.006510416666666666)
('quiénes', 0.00546875)
('antaño', 0.005208333333333333)
('arbitrario', 0.005208333333333333)
('asentar', 0.005208333333333333)
('cabida', 0.005208333333333333)
('cobarde', 0.005208333333333333)
('compacto', 0.005208333333333333)
('complicación', 0.005208333333333333)
('comprimido', 0.005208333333333333)
('dueño', 0.005208333333333333)
('efervescencia', 0.005208333333333333)
('enseñanza', 0.005208333333333333)
('escatología', 0.005208333333333333)
('excelente', 0.005208333333333333)
('exportadora', 0.005208333333333333)
('forja', 0.005208333333333333)
('intuición', 0.005208333333333333)
('larga', 0.005208333333333333)
('luegodelicada', 0.005208333333333333)
('mandamiento', 0.005208333333333333)
('mentir', 0.005208333333333333)
('mosaico', 0.005208333333333333)
('nostalgia', 0.005208333333333333)
('pasteurizan', 0.005208333333333333)
('peligrosamente', 0.005208333333333333)
('rabasa', 0.005208333333333333)
('restringir', 0.005208333333333333)
('saludable', 0.005208333333333333)
('sobrado', 0.005208333333333333)
('tecladoscanner', 0.005208333333333333)
('desabasto', 0.004557291666666667)
('administrativo', 0.004557291666666666)
('dañar', 0.004557291666666666)
('italiana', 0.004557291666666666)
('rosario', 0.004557291666666666)
('tronar', 0.004557291666666666)
('muestra', 0.004464285714285714)
('vicio', 0.004340277777777778)
('aconsejar', 0.00390625)
('aducir', 0.00390625)
('ahogar', 0.00390625)
('anarquía', 0.00390625)
('angustia', 0.00390625)
('anhelar', 0.00390625)
('autoritarismo', 0.00390625)
('avisar', 0.00390625)
('basura', 0.00390625)
('bla', 0.00390625)
('blando', 0.00390625)
('cantar', 0.00390625)
('cercano', 0.00390625)
('chocante', 0.00390625)
('colegiatura', 0.00390625)
('confusión', 0.00390625)
('considerable', 0.00390625)
('contribución', 0.00390625)
('corrupto', 0.00390625)
('credibilidad', 0.00390625)
('crediticia', 0.00390625)
('debilidad', 0.00390625)
('dispersar', 0.00390625)
('documentar', 0.00390625)
('doncel', 0.00390625)
('encamado', 0.00390625)
('enseñar', 0.00390625)
('experimentado', 0.00390625)
('fotoshop', 0.00390625)
('gerencia', 0.00390625)
('impotencia', 0.00390625)
('indocumentado', 0.00390625)
('inobjetable', 0.00390625)
('interponer', 0.00390625)
('interrogar', 0.00390625)
('jubilado', 0.00390625)
('justo', 0.00390625)
('juzgar', 0.00390625)
('ldc', 0.00390625)
('lectora', 0.00390625)
('legítimo', 0.00390625)
('líquida', 0.00390625)
('macroeconomía', 0.00390625)
('malinche', 0.00390625)
('medular', 0.00390625)
('meramente', 0.00390625)
('microfilms', 0.00390625)
('mirar', 0.00390625)
('morbo', 0.00390625)
('nacióncfrjn', 0.00390625)
('necia', 0.00390625)
('ocultar', 0.00390625)
('omnipage', 0.00390625)
('paralizar', 0.00390625)
('piel', 0.00390625)
('prerrequisito', 0.00390625)
('pánico', 0.00390625)
('raro', 0.00390625)
('realpolitik', 0.00390625)
('recibí', 0.00390625)
('riel', 0.00390625)
('sabio', 0.00390625)
('salcedo', 0.00390625)
('sobrio', 0.00390625)
('solidez', 0.00390625)
('sometimientos', 0.00390625)
('subvencionar', 0.00390625)
('temario', 0.00390625)
('teórica', 0.00390625)
('viva', 0.00390625)
('xenofóbicos', 0.00390625)
('carácter', 0.0039062499999999996)
('equilibrado', 0.0039062499999999996)
('pésimo', 0.0039062499999999996)
('toma', 0.0039062499999999996)
('perversa', 0.0036458333333333334)
('preguntar', 0.0033854166666666668)
('judicial', 0.0032552083333333335)
('adquirir', 0.003255208333333333)
('altura', 0.003255208333333333)
('amiga', 0.003255208333333333)
('compensar', 0.003255208333333333)
('espectador', 0.003255208333333333)
('mansedumbre', 0.003255208333333333)
('probablemente', 0.0030381944444444445)
('actualizar', 0.003038194444444444)
('archivo', 0.003038194444444444)
('peligroso', 0.003038194444444444)
('preferible', 0.003038194444444444)
('reaccionar', 0.003038194444444444)
('garcía', 0.002976190476190476)
('conectar', 0.0029296875)
('convención', 0.0029296875)
('prima', 0.0029296875)
('ramírez', 0.0028935185185185184)
('clara', 0.0028211805555555555)
('acaso', 0.002790178571428571)
('banquero', 0.002790178571428571)
('adecuado', 0.002766927083333333)
('regla', 0.002604166666666667)
('sergio', 0.002604166666666667)
('aberrantes', 0.0026041666666666665)
('abuso', 0.0026041666666666665)
('aceptabilidad', 0.0026041666666666665)
('acercar', 0.0026041666666666665)
('acotar', 0.0026041666666666665)
('adaptar', 0.0026041666666666665)
('adeudos', 0.0026041666666666665)
('adjunta', 0.0026041666666666665)
('adquisitivo', 0.0026041666666666665)
('advenedizo', 0.0026041666666666665)
('adverso', 0.0026041666666666665)
('agreden', 0.0026041666666666665)
('agudización', 0.0026041666666666665)
('ahondar', 0.0026041666666666665)
('alegar', 0.0026041666666666665)
('alertar', 0.0026041666666666665)
('altarcito', 0.0026041666666666665)
('alzamiento', 0.0026041666666666665)
('analítico', 0.0026041666666666665)
('angeles', 0.0026041666666666665)
('apelación', 0.0026041666666666665)
('apoderar', 0.0026041666666666665)
('arbitral', 0.0026041666666666665)
('arribo', 0.0026041666666666665)
('arropar', 0.0026041666666666665)
('arvizu', 0.0026041666666666665)
('asfixiar', 0.0026041666666666665)
('atravesar', 0.0026041666666666665)
('auque', 0.0026041666666666665)
('automática', 0.0026041666666666665)
('auténtica', 0.0026041666666666665)
('baldenegro', 0.0026041666666666665)
('banxico', 0.0026041666666666665)
('barca', 0.0026041666666666665)
('benévolo', 0.0026041666666666665)
('berdejo', 0.0026041666666666665)
('biofísicos', 0.0026041666666666665)
('bonhomía', 0.0026041666666666665)
('borghese', 0.0026041666666666665)
('burla', 0.0026041666666666665)
('caifás', 0.0026041666666666665)
('casar', 0.0026041666666666665)
('catalizador', 0.0026041666666666665)
('catorcena', 0.0026041666666666665)
('causante', 0.0026041666666666665)
('caído', 0.0026041666666666665)
('cañaveral', 0.0026041666666666665)
('chovinismo', 0.0026041666666666665)
('cinematografistas', 0.0026041666666666665)
('civilizado', 0.0026041666666666665)
('clandestino', 0.0026041666666666665)
('clasificación', 0.0026041666666666665)
('clérigo', 0.0026041666666666665)
('colorido', 0.0026041666666666665)
('combinación', 0.0026041666666666665)
('compatible', 0.0026041666666666665)
('competir', 0.0026041666666666665)
('complejidad', 0.0026041666666666665)
('comportamiento', 0.0026041666666666665)
('confección', 0.0026041666666666665)
('conflictivo', 0.0026041666666666665)
('conjunto', 0.0026041666666666665)
('consecuente', 0.0026041666666666665)
('consumar', 0.0026041666666666665)
('contradicción', 0.0026041666666666665)
('contratar', 0.0026041666666666665)
('contreras', 0.0026041666666666665)
('creencia', 0.0026041666666666665)
('creyente', 0.0026041666666666665)
('cristiano', 0.0026041666666666665)
('ctm', 0.0026041666666666665)
('cuánto', 0.0026041666666666665)
('cómputo', 0.0026041666666666665)
('decreciente', 0.0026041666666666665)
('democratización', 0.0026041666666666665)
('depositante', 0.0026041666666666665)
('desbordar', 0.0026041666666666665)
('desnacionalizar', 0.0026041666666666665)
('desposeer', 0.0026041666666666665)
('desprotegidas', 0.0026041666666666665)
('desviar', 0.0026041666666666665)
('dictador', 0.0026041666666666665)
('dificultad', 0.0026041666666666665)
('dios', 0.0026041666666666665)
('diposición', 0.0026041666666666665)
('disciplina', 0.0026041666666666665)
('discriminación', 0.0026041666666666665)
('disparador', 0.0026041666666666665)
('doña', 0.0026041666666666665)
('dpi', 0.0026041666666666665)
('débil', 0.0026041666666666665)
('débiles', 0.0026041666666666665)
('economista', 0.0026041666666666665)
('eficaz', 0.0026041666666666665)
('embate', 0.0026041666666666665)
('emprendedor', 0.0026041666666666665)
('encarar', 0.0026041666666666665)
('entender', 0.0026041666666666665)
('enterado', 0.0026041666666666665)
('envenenar', 0.0026041666666666665)
('erosión', 0.0026041666666666665)
('erráticos', 0.0026041666666666665)
('escape', 0.0026041666666666665)
('especulador', 0.0026041666666666665)
('esponja', 0.0026041666666666665)
('esprimido', 0.0026041666666666665)
('estrella', 0.0026041666666666665)
('exasperar', 0.0026041666666666665)
('expuesto', 0.0026041666666666665)
('fantasmagórico', 0.0026041666666666665)
('fidel', 0.0026041666666666665)
('filmar', 0.0026041666666666665)
('fincar', 0.0026041666666666665)
('fluido', 0.0026041666666666665)
('fomentar', 0.0026041666666666665)
('formación', 0.0026041666666666665)
('formular', 0.0026041666666666665)
('foto', 0.0026041666666666665)
('fragilidad', 0.0026041666666666665)
('funcional', 0.0026041666666666665)
('fusilar', 0.0026041666666666665)
('fácilmente', 0.0026041666666666665)
('gana', 0.0026041666666666665)
('gelatina', 0.0026041666666666665)
('generador', 0.0026041666666666665)
('german', 0.0026041666666666665)
('gesticulaciones', 0.0026041666666666665)
('gigantesco', 0.0026041666666666665)
('gorda', 0.0026041666666666665)
('grabadora', 0.0026041666666666665)
('grabar', 0.0026041666666666665)
('grandeza', 0.0026041666666666665)
('grandi', 0.0026041666666666665)
('grossealliance', 0.0026041666666666665)
('grueso', 0.0026041666666666665)
('guyamusaj', 0.0026041666666666665)
('guía', 0.0026041666666666665)
('holganza', 0.0026041666666666665)
('honda', 0.0026041666666666665)
('horizontalmente', 0.0026041666666666665)
('httpworldnewsnetexcelsiorexelsior', 0.0026041666666666665)
('httpwwwexcelsiorcommxfinhtml', 0.0026041666666666665)
('hundir', 0.0026041666666666665)
('ilustrar', 0.0026041666666666665)
('impartir', 0.0026041666666666665)
('impreciso', 0.0026041666666666665)
('impredecibles', 0.0026041666666666665)
('inactivo', 0.0026041666666666665)
('incosteabilidad', 0.0026041666666666665)
('indagación', 0.0026041666666666665)
('ineficiencias', 0.0026041666666666665)
('inepto', 0.0026041666666666665)
('inflacionarias', 0.0026041666666666665)
('innecesario', 0.0026041666666666665)
('insolvencias', 0.0026041666666666665)
('instruir', 0.0026041666666666665)
('intolerancia', 0.0026041666666666665)
('inés', 0.0026041666666666665)
('irrisorio', 0.0026041666666666665)
('italiano', 0.0026041666666666665)
('jmatukarrobaspincommx', 0.0026041666666666665)
('kilogramo', 0.0026041666666666665)
('ladrón', 0.0026041666666666665)
('limitación', 0.0026041666666666665)
('limitar', 0.0026041666666666665)
('llano', 0.0026041666666666665)
('lleno', 0.0026041666666666665)
('localmente', 0.0026041666666666665)
('logro', 0.0026041666666666665)
('magia', 0.0026041666666666665)
('magnitud', 0.0026041666666666665)
('malestar', 0.0026041666666666665)
('malosos', 0.0026041666666666665)
('manantial', 0.0026041666666666665)
('manejo', 0.0026041666666666665)
('manifestante', 0.0026041666666666665)
('martirio', 0.0026041666666666665)
('matemático', 0.0026041666666666665)
('max', 0.0026041666666666665)
('mb', 0.0026041666666666665)
('mermar', 0.0026041666666666665)
('metereológicas', 0.0026041666666666665)
('metodologías', 0.0026041666666666665)
('minoría', 0.0026041666666666665)
('mitología', 0.0026041666666666665)
('montoya', 0.0026041666666666665)
('multiplicar', 0.0026041666666666665)
('méxicoeu', 0.0026041666666666665)
('nadie', 0.0026041666666666665)
('necesariamente', 0.0026041666666666665)
('negrete', 0.0026041666666666665)
('nodos', 0.0026041666666666665)
('novela', 0.0026041666666666665)
('núñez', 0.0026041666666666665)
('ola', 0.0026041666666666665)
('ortega', 0.0026041666666666665)
('panga', 0.0026041666666666665)
('panorama', 0.0026041666666666665)
('paradoja', 0.0026041666666666665)
('parar', 0.0026041666666666665)
('pared', 0.0026041666666666665)
('partisanos', 0.0026041666666666665)
('pasteurizadoras', 0.0026041666666666665)
('patrón', 0.0026041666666666665)
('peligrosidad', 0.0026041666666666665)
('perjuicio', 0.0026041666666666665)
('piccolo', 0.0026041666666666665)
('pintarrajean', 0.0026041666666666665)
('pintura', 0.0026041666666666665)
